Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS)
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;823;12;N;179;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;823;16;N;181;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;823;20;N;176;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;0.25;N;244;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;0.5;N;258;;;31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;0.75;N;251;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;1;N;234;;;35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;1.5;N;215;;;36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;2;N;209;;;37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;3;N;179;;;38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;4;N;172;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;6;N;166;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;8;N;160;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;12;N;158;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;16;N;156;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;873;20;N;153;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;0.25;N;227;;;27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;0.5;N;252;;;31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;0.75;N;248;;;32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;1;N;231;;;35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;1.5;N;213;;;36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;2;N;190;;;37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;3;N;168;;;38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;4;N;152;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;6;N;146;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;8;N;132;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;12;N;125;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;16;N;124;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;923;20;N;122;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;0.25;N;267;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;0.5;N;245;;;32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;0.75;N;239;;;33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;1;N;227;;;36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;1.5;N;210;;;37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;2;N;179;;;38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;3;N;159;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;4;N;142;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;6;N;134;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;8;N;121;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;12;N;111;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;16;N;106;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;20;N;100;;;42
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.25;N;262;;;24
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.5;N;243;;;27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.75;N;232;;;35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;1;N;210;;;36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;1.5;N;201;;;38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;2;N;170;;;38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;3;N;148;;;39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;4;N;136;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;6;N;125;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;8;N;115;;;40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;12;N;104;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;16;N;95;;;41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;20;N;91;;;42
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;8.33;N;;689;702;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;8.33;N;;701;733;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;2;N;266;699;727;28
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;N;;;N;125;;;18
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.25;N;140;;;21
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.5;N;162;;;22
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;1;N;183;;;24
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;2;N;199;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;4;N;230;;;26
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;8;N;269;;;27
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;12;N;255;;;28
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;16;N;249;;;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.25;N;163;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.5;N;223;;;26
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;1;N;248;;;27
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;2;N;254;;;28
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;4;N;270;;;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;8;N;282;;;30
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;12;N;263;;;31
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;16;N;244;;;33
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;0.25;N;240;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;0.5;N;245;;;26
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;1;N;256;;;28
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;4;N;240;;;30
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;8;N;219;;;31
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;12;N;200;;;32
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;16;N;188;;;33
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;4;N;304;905;936;27
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;1;N;311;917;959;26
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;1;N;302;905;945;27
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;N;;;N;225;;;17
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.25;N;280;;;22
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.5;N;282;;;23
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;1;N;289;;;24
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;2;N;297;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;6;N;304;;;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;8;N;302;;;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.25;N;307;;;23
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.5;N;308;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;2;N;304;;;28
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;4;N;293;;;30
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;6;N;270;;;31
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;8;N;255;;;32
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;0.25;N;298;;;24
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;0.5;N;299;;;25
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;2;N;286;;;29
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;4;N;273;;;31
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;6;N;265;;;32
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;8;N;250;;;33
